scheme_id,jurisdiction,year,ipcc_code,em_share,source,comment
kor_ets,"Korea, Rep.",2015,0,NA,,
kor_ets,"Korea, Rep.",2015,1,NA,,
kor_ets,"Korea, Rep.",2015,1A,NA,,
kor_ets,"Korea, Rep.",2015,1A1,NA,,
kor_ets,"Korea, Rep.",2015,1A1A,NA,,
kor_ets,"Korea, Rep.",2015,1A1A1,1,,
kor_ets,"Korea, Rep.",2015,1A1A2,NA,,
kor_ets,"Korea, Rep.",2015,1A1A3,NA,,
kor_ets,"Korea, Rep.",2015,1A1B,1,,
kor_ets,"Korea, Rep.",2015,1A1C,NA,,
kor_ets,"Korea, Rep.",2015,1A2,NA,,
kor_ets,"Korea, Rep.",2015,1A2A,1,,
kor_ets,"Korea, Rep.",2015,1A2B,1,,
kor_ets,"Korea, Rep.",2015,1A2C,1,,
kor_ets,"Korea, Rep.",2015,1A2D,1,,
kor_ets,"Korea, Rep.",2015,1A2E,1,,
kor_ets,"Korea, Rep.",2015,1A2F,1,,
kor_ets,"Korea, Rep.",2015,1A2G,1,,
kor_ets,"Korea, Rep.",2015,1A2H,1,,
kor_ets,"Korea, Rep.",2015,1A2I,1,,
kor_ets,"Korea, Rep.",2015,1A2J,1,,
kor_ets,"Korea, Rep.",2015,1A2K,NA,,
kor_ets,"Korea, Rep.",2015,1A2L,1,,
kor_ets,"Korea, Rep.",2015,1A2M,1,,
kor_ets,"Korea, Rep.",2015,1A3,NA,,
kor_ets,"Korea, Rep.",2015,1A3A,NA,,
kor_ets,"Korea, Rep.",2015,1A3A1,NA,,
kor_ets,"Korea, Rep.",2015,1A3A2,1,,
kor_ets,"Korea, Rep.",2015,1A3B,NA,,
kor_ets,"Korea, Rep.",2015,1A3C,NA,,
kor_ets,"Korea, Rep.",2015,1A3D,NA,,
kor_ets,"Korea, Rep.",2015,1A3D1,NA,,
kor_ets,"Korea, Rep.",2015,1A3D2,NA,,
kor_ets,"Korea, Rep.",2015,1A3E,NA,,
kor_ets,"Korea, Rep.",2015,1A3E1,NA,,
kor_ets,"Korea, Rep.",2015,1A4,NA,,
kor_ets,"Korea, Rep.",2015,1A4A,1,,
kor_ets,"Korea, Rep.",2015,1A4B,1,,
kor_ets,"Korea, Rep.",2015,1A4C,NA,,
kor_ets,"Korea, Rep.",2015,1A4C1,NA,,
kor_ets,"Korea, Rep.",2015,1A4C2,NA,,
kor_ets,"Korea, Rep.",2015,1A4C3,NA,,
kor_ets,"Korea, Rep.",2015,1A5,NA,,
kor_ets,"Korea, Rep.",2015,1A5A,NA,,
kor_ets,"Korea, Rep.",2015,1A5B,NA,,
kor_ets,"Korea, Rep.",2015,1A5C,NA,,
kor_ets,"Korea, Rep.",2015,1B,NA,,
kor_ets,"Korea, Rep.",2015,1B1,NA,,
kor_ets,"Korea, Rep.",2015,1B1A,NA,,
kor_ets,"Korea, Rep.",2015,1B1A1,NA,,
kor_ets,"Korea, Rep.",2015,1B1A11,NA,,
kor_ets,"Korea, Rep.",2015,1B1A12,NA,,
kor_ets,"Korea, Rep.",2015,1B1A13,NA,,
kor_ets,"Korea, Rep.",2015,1B1A14,NA,,
kor_ets,"Korea, Rep.",2015,1B1A2,NA,,
kor_ets,"Korea, Rep.",2015,1B1A21,NA,,
kor_ets,"Korea, Rep.",2015,1B1A22,NA,,
kor_ets,"Korea, Rep.",2015,1B1B,NA,,
kor_ets,"Korea, Rep.",2015,1B2,NA,,
kor_ets,"Korea, Rep.",2015,1B2A,NA,,
kor_ets,"Korea, Rep.",2015,1B2A1,NA,,
kor_ets,"Korea, Rep.",2015,1B2A2,NA,,
kor_ets,"Korea, Rep.",2015,1B2A3,NA,,
kor_ets,"Korea, Rep.",2015,1B2A31,NA,,
kor_ets,"Korea, Rep.",2015,1B2A32,NA,,
kor_ets,"Korea, Rep.",2015,1B2A33,NA,,
kor_ets,"Korea, Rep.",2015,1B2A34,NA,,
kor_ets,"Korea, Rep.",2015,1B2A35,NA,,
kor_ets,"Korea, Rep.",2015,1B2A36,NA,,
kor_ets,"Korea, Rep.",2015,1B2B,NA,,
kor_ets,"Korea, Rep.",2015,1B2B1,NA,,
kor_ets,"Korea, Rep.",2015,1B2B2,NA,,
kor_ets,"Korea, Rep.",2015,1B2B3,NA,,
kor_ets,"Korea, Rep.",2015,1B2B31,NA,,
kor_ets,"Korea, Rep.",2015,1B2B32,NA,,
kor_ets,"Korea, Rep.",2015,1B2B33,NA,,
kor_ets,"Korea, Rep.",2015,1B2B34,NA,,
kor_ets,"Korea, Rep.",2015,1B2B35,NA,,
kor_ets,"Korea, Rep.",2015,1B2B36,NA,,
kor_ets,"Korea, Rep.",2015,1B3,NA,,
kor_ets,"Korea, Rep.",2015,1C,NA,,
kor_ets,"Korea, Rep.",2015,1C1,NA,,
kor_ets,"Korea, Rep.",2015,1C1A,NA,,
kor_ets,"Korea, Rep.",2015,1C1B,NA,,
kor_ets,"Korea, Rep.",2015,1C1C,NA,,
kor_ets,"Korea, Rep.",2015,1C2,NA,,
kor_ets,"Korea, Rep.",2015,1C2A,NA,,
kor_ets,"Korea, Rep.",2015,1C2B,NA,,
kor_ets,"Korea, Rep.",2015,1C3,NA,,
kor_ets,"Korea, Rep.",2015,2,NA,,
kor_ets,"Korea, Rep.",2015,20,NA,,
kor_ets,"Korea, Rep.",2015,200,NA,,
kor_ets,"Korea, Rep.",2015,2000,NA,,
kor_ets,"Korea, Rep.",2015,20000,NA,,
kor_ets,"Korea, Rep.",2015,200000,NA,,
kor_ets,"Korea, Rep.",2015,2A,NA,,
kor_ets,"Korea, Rep.",2015,2A1,1,,
kor_ets,"Korea, Rep.",2015,2A2,1,,
kor_ets,"Korea, Rep.",2015,2A3,1,,
kor_ets,"Korea, Rep.",2015,2A4,NA,,
kor_ets,"Korea, Rep.",2015,2A4A,1,,
kor_ets,"Korea, Rep.",2015,2A4B,NA,,
kor_ets,"Korea, Rep.",2015,2A4C,NA,,
kor_ets,"Korea, Rep.",2015,2A4D,NA,,
kor_ets,"Korea, Rep.",2015,2B,NA,,
kor_ets,"Korea, Rep.",2015,2B1,1,,
kor_ets,"Korea, Rep.",2015,2B10,1,,
kor_ets,"Korea, Rep.",2015,2B2,1,,
kor_ets,"Korea, Rep.",2015,2B3,1,,
kor_ets,"Korea, Rep.",2015,2B4,1,,
kor_ets,"Korea, Rep.",2015,2B5,1,,
kor_ets,"Korea, Rep.",2015,2B6,1,,
kor_ets,"Korea, Rep.",2015,2B7,1,,
kor_ets,"Korea, Rep.",2015,2B8,NA,,
kor_ets,"Korea, Rep.",2015,2B8A,1,,
kor_ets,"Korea, Rep.",2015,2B8B,1,,
kor_ets,"Korea, Rep.",2015,2B8C,1,,
kor_ets,"Korea, Rep.",2015,2B8D,1,,
kor_ets,"Korea, Rep.",2015,2B8E,1,,
kor_ets,"Korea, Rep.",2015,2B8F,1,,
kor_ets,"Korea, Rep.",2015,2B9,NA,,
kor_ets,"Korea, Rep.",2015,2B9A,1,,
kor_ets,"Korea, Rep.",2015,2B9B,1,,
kor_ets,"Korea, Rep.",2015,2C,NA,,
kor_ets,"Korea, Rep.",2015,2C1,1,,
kor_ets,"Korea, Rep.",2015,2C2,1,,
kor_ets,"Korea, Rep.",2015,2C3,1,,
kor_ets,"Korea, Rep.",2015,2C4,1,,
kor_ets,"Korea, Rep.",2015,2C5,1,,
kor_ets,"Korea, Rep.",2015,2C6,1,,
kor_ets,"Korea, Rep.",2015,2C7,1,,
kor_ets,"Korea, Rep.",2015,2D,NA,,
kor_ets,"Korea, Rep.",2015,2D1,1,,
kor_ets,"Korea, Rep.",2015,2D2,1,,
kor_ets,"Korea, Rep.",2015,2D3,1,,
kor_ets,"Korea, Rep.",2015,2D4,1,,
kor_ets,"Korea, Rep.",2015,2E,NA,,
kor_ets,"Korea, Rep.",2015,2F,NA,,
kor_ets,"Korea, Rep.",2015,2F1,NA,,
kor_ets,"Korea, Rep.",2015,2F2,NA,,
kor_ets,"Korea, Rep.",2015,2F3,NA,,
kor_ets,"Korea, Rep.",2015,2F4,NA,,
kor_ets,"Korea, Rep.",2015,2F5,NA,,
kor_ets,"Korea, Rep.",2015,2F6,NA,,
kor_ets,"Korea, Rep.",2015,2G,NA,,
kor_ets,"Korea, Rep.",2015,2G1,NA,,
kor_ets,"Korea, Rep.",2015,2G2,NA,,
kor_ets,"Korea, Rep.",2015,2G3,NA,,
kor_ets,"Korea, Rep.",2015,2G4,NA,,
kor_ets,"Korea, Rep.",2015,2H,NA,,
kor_ets,"Korea, Rep.",2015,2H1,1,,
kor_ets,"Korea, Rep.",2015,2H2,1,,
kor_ets,"Korea, Rep.",2015,2H3,NA,,
kor_ets,"Korea, Rep.",2015,3,NA,,
kor_ets,"Korea, Rep.",2015,3A,NA,,
kor_ets,"Korea, Rep.",2015,3A1,NA,,
kor_ets,"Korea, Rep.",2015,3A2,NA,,
kor_ets,"Korea, Rep.",2015,3B,NA,,
kor_ets,"Korea, Rep.",2015,3B1,NA,,
kor_ets,"Korea, Rep.",2015,3B1A,NA,,
kor_ets,"Korea, Rep.",2015,3B1B,NA,,
kor_ets,"Korea, Rep.",2015,3B2,NA,,
kor_ets,"Korea, Rep.",2015,3B2A,NA,,
kor_ets,"Korea, Rep.",2015,3B2B,NA,,
kor_ets,"Korea, Rep.",2015,3B3,NA,,
kor_ets,"Korea, Rep.",2015,3B3A,NA,,
kor_ets,"Korea, Rep.",2015,3B3B,NA,,
kor_ets,"Korea, Rep.",2015,3B4,NA,,
kor_ets,"Korea, Rep.",2015,3B4A,NA,,
kor_ets,"Korea, Rep.",2015,3B4B,NA,,
kor_ets,"Korea, Rep.",2015,3B5,NA,,
kor_ets,"Korea, Rep.",2015,3B5A,NA,,
kor_ets,"Korea, Rep.",2015,3B5B,NA,,
kor_ets,"Korea, Rep.",2015,3B6,NA,,
kor_ets,"Korea, Rep.",2015,3B6A,NA,,
kor_ets,"Korea, Rep.",2015,3B6B,NA,,
kor_ets,"Korea, Rep.",2015,3B6B1,NA,,
kor_ets,"Korea, Rep.",2015,3B6B2,NA,,
kor_ets,"Korea, Rep.",2015,3B6B3,NA,,
kor_ets,"Korea, Rep.",2015,3B6B4,NA,,
kor_ets,"Korea, Rep.",2015,3B6B5,NA,,
kor_ets,"Korea, Rep.",2015,3C,NA,,
kor_ets,"Korea, Rep.",2015,3C1,NA,,
kor_ets,"Korea, Rep.",2015,3C2,NA,,
kor_ets,"Korea, Rep.",2015,3C3,NA,,
kor_ets,"Korea, Rep.",2015,3C4,NA,,
kor_ets,"Korea, Rep.",2015,3C5,NA,,
kor_ets,"Korea, Rep.",2015,3C6,NA,,
kor_ets,"Korea, Rep.",2015,3C7,NA,,
kor_ets,"Korea, Rep.",2015,3C8,NA,,
kor_ets,"Korea, Rep.",2015,3D,NA,,
kor_ets,"Korea, Rep.",2015,3D1,NA,,
kor_ets,"Korea, Rep.",2015,3D2,NA,,
kor_ets,"Korea, Rep.",2015,4,NA,,
kor_ets,"Korea, Rep.",2015,4A,NA,,
kor_ets,"Korea, Rep.",2015,4A1,1,,
kor_ets,"Korea, Rep.",2015,4A2,NA,,
kor_ets,"Korea, Rep.",2015,4A3,NA,,
kor_ets,"Korea, Rep.",2015,4B,NA,,
kor_ets,"Korea, Rep.",2015,4C,NA,,
kor_ets,"Korea, Rep.",2015,4C1,NA,,
kor_ets,"Korea, Rep.",2015,4C2,NA,,
kor_ets,"Korea, Rep.",2015,4D,NA,,
kor_ets,"Korea, Rep.",2015,4D1,1,,
kor_ets,"Korea, Rep.",2015,4D2,1,,
kor_ets,"Korea, Rep.",2015,4E,NA,,
kor_ets,"Korea, Rep.",2015,5,NA,,
kor_ets,"Korea, Rep.",2015,5A,NA,,
kor_ets,"Korea, Rep.",2015,5A1,NA,,
kor_ets,"Korea, Rep.",2015,5A2,NA,,
kor_ets,"Korea, Rep.",2016,0,NA,,
kor_ets,"Korea, Rep.",2016,1,NA,,
kor_ets,"Korea, Rep.",2016,1A,NA,,
kor_ets,"Korea, Rep.",2016,1A1,NA,,
kor_ets,"Korea, Rep.",2016,1A1A,NA,,
kor_ets,"Korea, Rep.",2016,1A1A1,1,,
kor_ets,"Korea, Rep.",2016,1A1A2,NA,,
kor_ets,"Korea, Rep.",2016,1A1A3,NA,,
kor_ets,"Korea, Rep.",2016,1A1B,1,,
kor_ets,"Korea, Rep.",2016,1A1C,NA,,
kor_ets,"Korea, Rep.",2016,1A2,NA,,
kor_ets,"Korea, Rep.",2016,1A2A,1,,
kor_ets,"Korea, Rep.",2016,1A2B,1,,
kor_ets,"Korea, Rep.",2016,1A2C,1,,
kor_ets,"Korea, Rep.",2016,1A2D,1,,
kor_ets,"Korea, Rep.",2016,1A2E,1,,
kor_ets,"Korea, Rep.",2016,1A2F,1,,
kor_ets,"Korea, Rep.",2016,1A2G,1,,
kor_ets,"Korea, Rep.",2016,1A2H,1,,
kor_ets,"Korea, Rep.",2016,1A2I,1,,
kor_ets,"Korea, Rep.",2016,1A2J,1,,
kor_ets,"Korea, Rep.",2016,1A2K,NA,,
kor_ets,"Korea, Rep.",2016,1A2L,1,,
kor_ets,"Korea, Rep.",2016,1A2M,1,,
kor_ets,"Korea, Rep.",2016,1A3,NA,,
kor_ets,"Korea, Rep.",2016,1A3A,NA,,
kor_ets,"Korea, Rep.",2016,1A3A1,NA,,
kor_ets,"Korea, Rep.",2016,1A3A2,1,,
kor_ets,"Korea, Rep.",2016,1A3B,NA,,
kor_ets,"Korea, Rep.",2016,1A3C,NA,,
kor_ets,"Korea, Rep.",2016,1A3D,NA,,
kor_ets,"Korea, Rep.",2016,1A3D1,NA,,
kor_ets,"Korea, Rep.",2016,1A3D2,NA,,
kor_ets,"Korea, Rep.",2016,1A3E,NA,,
kor_ets,"Korea, Rep.",2016,1A3E1,NA,,
kor_ets,"Korea, Rep.",2016,1A4,NA,,
kor_ets,"Korea, Rep.",2016,1A4A,1,,
kor_ets,"Korea, Rep.",2016,1A4B,1,,
kor_ets,"Korea, Rep.",2016,1A4C,NA,,
kor_ets,"Korea, Rep.",2016,1A4C1,NA,,
kor_ets,"Korea, Rep.",2016,1A4C2,NA,,
kor_ets,"Korea, Rep.",2016,1A4C3,NA,,
kor_ets,"Korea, Rep.",2016,1A5,NA,,
kor_ets,"Korea, Rep.",2016,1A5A,NA,,
kor_ets,"Korea, Rep.",2016,1A5B,NA,,
kor_ets,"Korea, Rep.",2016,1A5C,NA,,
kor_ets,"Korea, Rep.",2016,1B,NA,,
kor_ets,"Korea, Rep.",2016,1B1,NA,,
kor_ets,"Korea, Rep.",2016,1B1A,NA,,
kor_ets,"Korea, Rep.",2016,1B1A1,NA,,
kor_ets,"Korea, Rep.",2016,1B1A11,NA,,
kor_ets,"Korea, Rep.",2016,1B1A12,NA,,
kor_ets,"Korea, Rep.",2016,1B1A13,NA,,
kor_ets,"Korea, Rep.",2016,1B1A14,NA,,
kor_ets,"Korea, Rep.",2016,1B1A2,NA,,
kor_ets,"Korea, Rep.",2016,1B1A21,NA,,
kor_ets,"Korea, Rep.",2016,1B1A22,NA,,
kor_ets,"Korea, Rep.",2016,1B1B,NA,,
kor_ets,"Korea, Rep.",2016,1B2,NA,,
kor_ets,"Korea, Rep.",2016,1B2A,NA,,
kor_ets,"Korea, Rep.",2016,1B2A1,NA,,
kor_ets,"Korea, Rep.",2016,1B2A2,NA,,
kor_ets,"Korea, Rep.",2016,1B2A3,NA,,
kor_ets,"Korea, Rep.",2016,1B2A31,NA,,
kor_ets,"Korea, Rep.",2016,1B2A32,NA,,
kor_ets,"Korea, Rep.",2016,1B2A33,NA,,
kor_ets,"Korea, Rep.",2016,1B2A34,NA,,
kor_ets,"Korea, Rep.",2016,1B2A35,NA,,
kor_ets,"Korea, Rep.",2016,1B2A36,NA,,
kor_ets,"Korea, Rep.",2016,1B2B,NA,,
kor_ets,"Korea, Rep.",2016,1B2B1,NA,,
kor_ets,"Korea, Rep.",2016,1B2B2,NA,,
kor_ets,"Korea, Rep.",2016,1B2B3,NA,,
kor_ets,"Korea, Rep.",2016,1B2B31,NA,,
kor_ets,"Korea, Rep.",2016,1B2B32,NA,,
kor_ets,"Korea, Rep.",2016,1B2B33,NA,,
kor_ets,"Korea, Rep.",2016,1B2B34,NA,,
kor_ets,"Korea, Rep.",2016,1B2B35,NA,,
kor_ets,"Korea, Rep.",2016,1B2B36,NA,,
kor_ets,"Korea, Rep.",2016,1B3,NA,,
kor_ets,"Korea, Rep.",2016,1C,NA,,
kor_ets,"Korea, Rep.",2016,1C1,NA,,
kor_ets,"Korea, Rep.",2016,1C1A,NA,,
kor_ets,"Korea, Rep.",2016,1C1B,NA,,
kor_ets,"Korea, Rep.",2016,1C1C,NA,,
kor_ets,"Korea, Rep.",2016,1C2,NA,,
kor_ets,"Korea, Rep.",2016,1C2A,NA,,
kor_ets,"Korea, Rep.",2016,1C2B,NA,,
kor_ets,"Korea, Rep.",2016,1C3,NA,,
kor_ets,"Korea, Rep.",2016,2,NA,,
kor_ets,"Korea, Rep.",2016,20,NA,,
kor_ets,"Korea, Rep.",2016,200,NA,,
kor_ets,"Korea, Rep.",2016,2000,NA,,
kor_ets,"Korea, Rep.",2016,20000,NA,,
kor_ets,"Korea, Rep.",2016,200000,NA,,
kor_ets,"Korea, Rep.",2016,2A,NA,,
kor_ets,"Korea, Rep.",2016,2A1,1,,
kor_ets,"Korea, Rep.",2016,2A2,1,,
kor_ets,"Korea, Rep.",2016,2A3,1,,
kor_ets,"Korea, Rep.",2016,2A4,NA,,
kor_ets,"Korea, Rep.",2016,2A4A,1,,
kor_ets,"Korea, Rep.",2016,2A4B,NA,,
kor_ets,"Korea, Rep.",2016,2A4C,NA,,
kor_ets,"Korea, Rep.",2016,2A4D,NA,,
kor_ets,"Korea, Rep.",2016,2B,NA,,
kor_ets,"Korea, Rep.",2016,2B1,1,,
kor_ets,"Korea, Rep.",2016,2B10,1,,
kor_ets,"Korea, Rep.",2016,2B2,1,,
kor_ets,"Korea, Rep.",2016,2B3,1,,
kor_ets,"Korea, Rep.",2016,2B4,1,,
kor_ets,"Korea, Rep.",2016,2B5,1,,
kor_ets,"Korea, Rep.",2016,2B6,1,,
kor_ets,"Korea, Rep.",2016,2B7,1,,
kor_ets,"Korea, Rep.",2016,2B8,NA,,
kor_ets,"Korea, Rep.",2016,2B8A,1,,
kor_ets,"Korea, Rep.",2016,2B8B,1,,
kor_ets,"Korea, Rep.",2016,2B8C,1,,
kor_ets,"Korea, Rep.",2016,2B8D,1,,
kor_ets,"Korea, Rep.",2016,2B8E,1,,
kor_ets,"Korea, Rep.",2016,2B8F,1,,
kor_ets,"Korea, Rep.",2016,2B9,NA,,
kor_ets,"Korea, Rep.",2016,2B9A,1,,
kor_ets,"Korea, Rep.",2016,2B9B,1,,
kor_ets,"Korea, Rep.",2016,2C,NA,,
kor_ets,"Korea, Rep.",2016,2C1,1,,
kor_ets,"Korea, Rep.",2016,2C2,1,,
kor_ets,"Korea, Rep.",2016,2C3,1,,
kor_ets,"Korea, Rep.",2016,2C4,1,,
kor_ets,"Korea, Rep.",2016,2C5,1,,
kor_ets,"Korea, Rep.",2016,2C6,1,,
kor_ets,"Korea, Rep.",2016,2C7,1,,
kor_ets,"Korea, Rep.",2016,2D,NA,,
kor_ets,"Korea, Rep.",2016,2D1,1,,
kor_ets,"Korea, Rep.",2016,2D2,1,,
kor_ets,"Korea, Rep.",2016,2D3,1,,
kor_ets,"Korea, Rep.",2016,2D4,1,,
kor_ets,"Korea, Rep.",2016,2E,NA,,
kor_ets,"Korea, Rep.",2016,2F,NA,,
kor_ets,"Korea, Rep.",2016,2F1,NA,,
kor_ets,"Korea, Rep.",2016,2F2,NA,,
kor_ets,"Korea, Rep.",2016,2F3,NA,,
kor_ets,"Korea, Rep.",2016,2F4,NA,,
kor_ets,"Korea, Rep.",2016,2F5,NA,,
kor_ets,"Korea, Rep.",2016,2F6,NA,,
kor_ets,"Korea, Rep.",2016,2G,NA,,
kor_ets,"Korea, Rep.",2016,2G1,NA,,
kor_ets,"Korea, Rep.",2016,2G2,NA,,
kor_ets,"Korea, Rep.",2016,2G3,NA,,
kor_ets,"Korea, Rep.",2016,2G4,NA,,
kor_ets,"Korea, Rep.",2016,2H,NA,,
kor_ets,"Korea, Rep.",2016,2H1,1,,
kor_ets,"Korea, Rep.",2016,2H2,1,,
kor_ets,"Korea, Rep.",2016,2H3,NA,,
kor_ets,"Korea, Rep.",2016,3,NA,,
kor_ets,"Korea, Rep.",2016,3A,NA,,
